id,weight,state,dist,pres_economy,dem_party,rep_party,hhold_size,current_economy,buy_guns,important_english,syrian,global_warming,abortion,age,number_children,length_community,dem_candidate,rep_candidate,feminists,liberals,conservatives,gays,muslims,christians,jews,trans,scientists,black_lives,vaccine_school,immigrant_level,vaccine_risk,marijuana,imm_harm,align_democrat,hispanics,blacks,illegal_imm,whites,vote_trump,distrust,corrupt,wrong_track,support_wall,deny_syrians,minority_adapt,imm_level_high,authority,ei,ei_lag,union,insurance,inequal,worry_finances,ur_dist,poor_economy,since_08,last_yr,next_yr,dem_economy,rep_economy,rep_id,dem_id,ind_id,male,less_hs,hs,some_ps,ps,ps_plus,race_vm,imm,military,married,divorced,widowed,single,children,born_again,poor_health,employed,unemployed,not_lf,jobless,job_insecurity,new_england,mideast,great_lakes,plains,southeast,southwest,rocky,far_west,income
401169,.387,6,51,4,40,60,1,4,3,2,7,1,4,60,1,40,0,85,30,40,40,50,40,70,50,50,70,15,1,5,1,1,2,0,50,50,30,50,1,0,1,1,1,1,0,1,0,0,0,,1,5,2,11,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,120483
401174,.769,6,45,1,62,14,3,3,1,1,6,1,1,47,1,40,85,15,50,82,29,50,50,84,51,50,70,61,1,4,5,2,4,,39,68,39,57,0,1,1,1,0,1,0,0,6,0,0,1,1,4,3,4.9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,83587
401178,.405,1,6,4,0,99,2,5,2,1,7,2,2,64,0,40,0,100,16,0,100,0,0,100,100,40,70,0,1,5,1,2,4,0,70,70,0,100,1,0,0,1,1,1,1,1,6,0,1,0,1,4,3,4.4,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,24966
401183,.738,12,19,4,0,60,2,5,3,1,7,2,3,74,0,13,0,60,50,1,90,75,0,100,80,50,85,0,4,5,4,2,4,,70,41,1,85,1,1,1,1,1,1,1,1,4,1,0,0,1,5,2,5.6,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,175393
401184,.744,6,3,4,0,60,1,5,3,1,7,1,4,71,0,1,0,100,50,50,60,50,50,70,70,50,70,0,1,5,1,1,3,0,50,50,0,50,1,1,0,1,1,1,1,1,8,1,1,0,1,3,1,6.3,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,50786
401185,.625,41,1,4,30,70,1,4,3,1,7,1,4,54,0,11,0,85,30,30,50,50,30,85,50,50,50,30,4,5,5,1,4,,50,50,20,50,1,0,1,1,1,1,1,1,8,0,0,0,0,3,1,4.3,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,25625
401188,.371,12,24,4,1,85,2,4,3,1,7,1,3,39,1,12,15,100,20,17,83,29,35,85,61,40,72,5,1,5,2,3,2,0,70,34,30,88,1,0,0,1,1,1,0,1,6,0,0,0,1,4,2,8.5,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,69022
401191,1.49,34,8,1,85,15,2,2,1,1,4,1,2,68,0,40,86,2,71,30,61,51,15,84,51,51,86,15,1,4,7,2,3,1,60,85,52,51,,0,0,0,0,0,0,0,8,0,0,0,1,2,4,6.4,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,39924
401195,1.315,26,7,1,60,60,5,4,3,2,2,1,4,20,0,20,0,40,30,60,60,100,100,70,100,100,100,60,4,3,3,1,3,,100,100,100,100,0,1,1,1,0,0,1,0,2,1,0,0,1,5,1,5,1,0,0,1,1,0,,,,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,190125
401200,1.935,48,4,4,0,65,1,4,3,1,7,2,3,51,0,17,0,100,50,0,60,50,0,100,85,0,100,0,1,5,3,3,5,,70,70,0,70,,1,1,1,1,1,1,1,6,0,1,0,0,3,2,5.8,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,78859
401201,.879,48,12,3,20,20,2,3,3,3,4,1,4,31,0,4,0,10,50,40,50,50,50,50,50,50,85,50,1,3,1,1,2,,50,50,40,50,,0,1,1,0,0,0,0,2,0,0,0,1,2,1,4.8,0,0,0,0,0,0,,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,104754
401207,.882,22,5,4,0,60,5,3,3,1,7,1,2,43,3,7,15,85,48,46,83,33,30,97,49,3,74,2,2,5,2,2,4,0,50,50,30,60,1,0,1,1,0,1,1,1,6,0,0,0,1,3,3,6.9,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,123149
401210,.383,13,7,1,85,30,1,2,1,2,4,1,4,36,0,1,70,0,70,85,60,85,100,85,70,40,100,85,7,3,4,1,2,,100,85,85,100,,1,1,1,0,0,0,0,2,0,0,1,1,5,3,3.2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,57008
401211,.393,39,7,1,86,31,1,4,1,2,2,1,4,58,0,8,72,1,56,72,40,72,65,63,71,79,71,50,2,3,1,3,1,1,78,77,51,77,,0,0,1,0,0,0,0,4,0,0,0,1,5,3,5.3,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
401214,.389,55,2,1,85,30,1,3,1,2,4,1,4,82,0,40,100,0,70,85,40,70,50,85,85,70,70,70,2,3,2,3,3,,85,70,60,85,0,0,0,0,0,0,0,0,4,0,0,0,1,5,2,3.2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,65415
401215,.722,16,1,2,40,40,2,2,3,1,4,1,3,62,0,40,2,63,30,40,66,49,54,75,55,51,50,42,2,4,1,1,1,,70,76,37,77,0,0,1,1,0,0,0,0,4,0,0,,1,4,1,5.1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,62977
401219,.625,6,30,1,100,0,1,2,1,3,1,1,4,53,0,15,85,0,100,100,15,100,100,40,100,100,100,100,1,1,1,1,1,1,100,100,85,70,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,6.6,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,94306
401226,1.658,29,7,2,15,60,1,3,1,1,4,1,4,56,0,11,40,70,70,72,85,50,50,85,50,50,70,50,4,5,2,1,3,,50,50,16,50,1,0,0,1,0,0,1,1,6,1,0,0,1,3,3,4.9,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,53240
401227,.953,12,8,1,70,40,2,1,1,1,4,1,4,54,0,4,60,0,100,85,50,100,85,100,100,100,70,100,1,3,1,1,2,1,100,100,30,100,,0,1,0,0,0,1,0,4,0,0,0,1,5,3,6.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,156832
401230,1.39,18,3,4,1,60,2,4,3,1,6,2,4,72,0,40,0,85,60,15,85,50,60,100,70,70,85,50,1,5,1,2,4,0,60,60,30,85,1,0,0,1,1,1,1,1,0,0,0,0,1,3,3,4.4,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,63838
401233,1.596,25,1,4,16,73,2,4,3,1,7,1,4,54,0,29,1,100,52,60,70,85,49,61,98,60,98,0,1,4,1,1,3,0,51,52,0,52,1,0,0,1,1,1,0,0,6,0,0,0,1,3,4,6.3,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,34542
401235,2.591,29,2,4,0,0,1,5,3,1,7,2,2,59,0,1,0,85,15,0,85,15,15,85,85,0,50,0,7,5,6,2,3,,70,70,15,70,,1,0,1,1,1,1,1,8,0,1,0,0,3,4,3.2,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
401239,.902,54,2,4,51,52,1,5,3,1,7,1,2,58,0,40,1,51,50,51,50,51,51,100,100,50,99,50,1,5,4,3,1,,50,50,1,50,,0,1,1,0,1,1,1,8,1,1,0,1,3,5,6.9,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,16559
401243,.447,12,27,4,53,60,2,4,1,1,7,1,2,74,0,40,60,70,52,42,60,71,72,73,87,72,99,52,1,3,6,2,2,,99,71,62,70,1,0,0,1,0,1,1,0,6,0,0,0,1,4,3,4.5,1,1,0,0,0,0,0,0,1,1,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,62544
401244,1.902,35,1,4,50,50,5,4,3,2,6,1,2,49,1,8,40,60,40,60,50,50,50,60,50,50,70,50,1,3,1,1,4,,100,100,40,100,,0,1,1,0,1,0,0,2,0,1,0,1,5,3,5.8,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,45075
401245,.947,29,1,4,15,30,1,3,3,2,3,1,4,25,0,1,30,0,55,45,35,85,70,45,50,70,85,55,1,2,1,1,1,,80,70,75,55,0,0,1,1,0,0,0,0,0,0,0,0,1,5,3,7.6,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,27490
401247,.325,39,12,4,0,16,1,4,2,1,7,1,2,68,0,7,1,71,40,30,100,50,40,100,85,51,78,0,1,5,1,2,4,,70,70,1,86,1,1,0,1,1,1,1,1,8,1,1,0,0,3,3,3.6,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,10170
401248,.911,27,4,2,40,60,5,3,1,1,4,1,2,42,3,40,60,60,60,40,60,40,60,85,70,30,75,40,3,3,2,2,3,,75,75,60,,1,0,1,1,0,0,1,0,4,0,0,1,1,4,2,4.3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,80009
401252,2.268,18,6,4,17,62,4,4,1,1,7,2,2,84,0,40,0,60,40,40,60,40,40,70,50,0,60,0,1,5,3,3,4,,30,40,15,85,1,1,0,1,1,1,1,1,8,0,0,0,1,4,2,4.7,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,92612
401257,.363,39,8,1,85,50,5,4,3,1,7,2,4,35,4,35,70,30,60,50,50,40,50,70,50,15,50,60,1,4,2,2,4,,60,85,30,85,,0,0,0,1,1,1,0,8,0,0,0,1,5,5,5.2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
401258,1.568,36,25,2,50,20,1,2,1,1,4,1,1,19,0,1,40,60,0,50,50,0,0,100,15,0,100,40,1,3,4,2,3,,15,25,0,50,,1,0,1,1,0,0,0,8,0,0,0,1,5,1,5.9,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
401260,1.986,39,11,2,85,0,5,3,1,1,4,2,4,38,2,2,100,8,50,50,50,50,70,94,50,52,50,100,4,3,4,3,3,1,50,50,51,50,,0,1,0,0,0,0,0,2,0,0,0,0,3,5,10.4,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,30594
401261,.957,17,8,2,40,50,3,3,1,1,6,2,1,46,1,16,40,51,31,39,84,29,29,97,68,13,74,50,1,4,2,2,2,,56,50,32,70,0,0,0,1,0,1,1,0,6,0,0,1,1,3,1,5,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,210897
401263,.785,26,7,1,85,30,2,4,1,2,5,1,3,52,0,28,84,8,81,84,74,88,60,86,80,70,85,69,1,3,3,1,2,1,74,65,65,71,,0,0,0,0,1,0,0,2,0,0,0,1,5,2,5,1,0,0,0,1,0,0,1,0,0,,,,,,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,11769
401267,.726,26,11,1,30,30,1,5,1,1,4,1,4,62,0,2,15,15,70,50,50,85,70,100,70,100,70,70,4,4,2,3,2,,50,70,60,60,,1,1,1,0,0,1,0,2,0,0,0,1,5,3,4.1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,12296
401270,.499,36,17,4,15,60,2,4,3,2,2,1,3,52,1,17,15,60,70,30,85,85,85,85,85,85,85,30,2,3,1,1,2,0,85,85,40,85,1,0,0,1,0,0,0,0,2,1,0,0,1,4,2,5.6,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,258172
401271,.676,24,8,1,70,0,4,2,1,2,2,1,4,48,2,11,70,0,50,85,50,50,50,50,50,50,100,51,1,1,1,3,1,1,51,50,50,50,0,0,0,0,0,0,0,0,4,0,0,1,1,4,2,4.6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,201088
401274,2.215,6,53,2,62,77,4,3,3,2,4,2,2,26,1,16,75,1,70,70,70,50,60,60,100,0,70,85,2,4,5,3,3,1,40,50,100,50,,0,0,0,0,0,0,0,6,0,0,0,1,3,2,6.6,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,10116
401275,.721,34,6,2,29,30,2,4,1,1,4,1,2,65,0,30,1,32,4,51,52,63,49,97,52,41,99,16,1,4,1,3,2,,61,39,49,54,1,0,0,1,1,0,0,0,6,1,0,0,1,4,2,5.8,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,122758
401278,3.634,48,12,1,50,85,6,5,3,2,4,1,1,55,1,21,0,100,0,0,100,0,70,100,85,40,85,85,1,3,1,3,3,0,100,85,85,100,1,0,0,1,0,0,0,0,8,1,0,0,1,5,2,4.8,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,83945
401280,1.95,39,8,3,15,70,6,4,3,1,5,2,2,46,2,40,16,61,32,31,72,51,52,71,51,51,71,51,2,5,2,3,3,0,52,51,31,52,,0,1,1,0,1,0,1,8,0,0,0,1,4,1,5.2,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
401281,.925,11,1,2,70,15,3,3,1,2,1,1,3,54,1,5,70,0,60,85,30,50,50,70,100,30,100,60,1,1,1,3,1,1,60,70,30,70,0,0,0,0,0,0,1,0,0,0,0,,1,4,1,6.9,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,132501
401282,1.204,34,1,2,85,30,5,4,1,1,1,1,4,49,1,40,60,15,14,,55,52,40,70,89,78,97,0,1,3,1,1,5,,28,40,10,3,0,0,0,1,0,0,1,0,4,0,1,0,1,5,5,6.4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,15164
401289,2.922,12,12,1,100,50,3,5,2,2,6,1,2,31,0,30,60,0,50,50,60,50,60,42,70,50,60,100,6,4,6,2,4,,55,50,61,48,,0,0,1,0,1,0,0,8,1,0,0,1,5,3,6.6,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,31610
401293,.612,50,1,1,78,5,2,1,1,1,1,1,4,67,0,21,71,15,98,80,40,98,88,92,99,89,77,50,2,3,3,1,1,1,91,95,75,92,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,3.9,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,130664
401303,.895,8,2,4,15,60,2,3,3,1,7,1,3,55,0,34,15,85,0,15,60,50,50,85,70,50,50,15,2,3,3,1,3,0,60,50,15,60,1,1,0,1,0,1,1,0,2,0,0,0,1,5,1,4.7,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,196289
401304,1.83,51,2,2,70,50,7,2,3,2,4,2,1,18,4,2,53,72,84,66,73,84,70,99,84,72,74,89,6,4,6,3,3,0,54,70,40,57,,0,0,0,0,0,0,0,4,0,0,0,1,5,3,5.5,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,95856
401306,1.603,42,12,4,31,30,2,5,3,1,7,1,3,54,0,40,32,61,41,33,49,51,32,80,49,16,51,26,1,5,2,3,5,,57,52,17,78,1,1,1,1,0,1,1,1,8,0,1,1,1,5,5,4.6,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,31431
401309,1.612,55,1,4,15,65,2,4,3,2,6,2,1,56,0,18,15,30,50,30,70,70,50,85,85,50,60,15,4,3,3,2,2,0,85,85,50,85,1,0,0,1,1,1,0,0,6,0,0,0,1,4,4,5,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,71170
401311,.625,10,1,4,15,50,3,3,1,1,7,1,2,78,0,3,0,62,50,50,40,50,40,100,70,70,85,15,1,3,2,2,2,,70,60,50,85,1,0,1,0,1,1,1,0,2,0,0,0,1,5,1,5.7,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,215872
401318,.592,40,4,4,0,71,1,5,2,1,6,1,1,42,1,7,15,85,40,15,85,30,50,50,50,30,85,0,1,3,1,3,1,0,50,50,0,50,1,0,1,1,1,1,1,0,4,1,1,0,1,4,4,5.4,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,49050
401320,.806,20,3,4,0,100,3,3,3,1,7,2,1,21,1,2,0,100,50,30,80,30,80,100,80,30,100,30,1,4,3,3,2,0,100,50,50,100,1,0,0,1,1,1,1,0,6,0,0,0,1,3,1,4.1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,52034
401330,.388,39,12,1,70,15,1,2,1,2,1,1,4,,0,5,85,0,85,85,15,70,85,70,85,60,100,85,1,3,1,1,1,1,85,85,85,85,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,3.6,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,25886
401331,.677,39,12,4,50,50,2,5,1,1,4,1,1,83,0,7,0,60,40,50,70,50,30,100,85,50,40,60,2,4,2,3,3,0,50,60,40,70,1,0,0,1,1,0,1,0,8,1,1,0,1,5,4,3.6,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,26941
401335,1.448,45,7,1,90,15,3,2,1,4,2,1,4,57,0,1,100,15,100,100,61,100,100,100,100,100,100,100,1,3,1,2,1,1,91,91,51,87,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,228151
401343,.608,49,4,4,15,70,3,3,3,1,4,2,2,66,0,27,0,60,40,15,85,40,50,100,85,40,85,0,4,5,2,2,4,0,85,85,15,85,1,0,0,1,0,0,1,1,4,0,1,0,1,3,1,3.7,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,67176
401346,.965,25,5,2,55,75,5,3,1,1,2,1,2,42,3,11,30,40,40,40,70,50,70,70,50,30,85,30,1,1,1,2,2,,85,70,50,85,,0,0,1,0,0,1,0,2,0,0,0,1,4,1,3.9,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,266920
401348,1.345,36,16,2,60,0,3,3,1,1,4,1,4,56,0,19,87,0,56,75,1,72,51,0,100,55,72,42,1,3,1,1,1,,71,64,53,72,0,0,0,0,0,0,1,0,2,0,0,0,1,3,1,7.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
401349,.743,18,9,4,0,17,4,4,2,1,6,1,1,29,2,6,0,20,15,50,85,50,100,100,50,50,50,15,7,4,1,2,3,0,100,100,25,100,1,0,1,1,1,1,1,0,6,0,1,0,1,4,1,4.9,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,51515
401350,.804,18,1,4,0,70,2,4,2,1,7,1,1,77,0,15,15,85,73,8,92,79,48,93,81,84,86,9,1,5,1,1,3,0,100,70,60,100,1,0,0,1,0,1,0,1,6,0,0,0,1,4,1,5.9,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,109143
401352,.91,26,1,4,1,50,2,3,3,1,7,1,1,51,0,30,2,70,16,2,99,3,15,100,100,51,61,30,4,3,4,2,3,0,50,50,0,50,1,0,0,1,1,1,1,0,6,0,0,0,1,3,3,6,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,66241
401354,.353,25,9,2,30,0,3,3,1,4,1,1,4,36,1,1,70,0,70,60,40,70,85,70,85,50,85,85,3,2,1,1,1,,50,60,50,50,0,1,0,1,0,0,0,0,0,0,0,0,1,5,1,5.6,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,132955
401356,.661,49,2,4,30,70,6,4,1,1,7,2,2,35,3,1,0,100,50,20,60,50,35,100,100,50,60,0,3,4,2,2,3,0,50,50,20,50,1,0,1,1,0,1,1,0,6,0,0,1,1,3,2,4.8,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,79700
401359,1.168,12,12,4,50,51,2,5,1,1,4,1,4,60,0,12,30,60,50,50,50,60,50,70,50,50,85,70,4,5,3,1,4,,50,50,15,50,,0,1,1,1,0,0,1,4,0,0,0,1,1,2,6.6,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,74061
401361,.874,25,6,2,70,30,3,4,3,2,4,1,4,28,1,6,85,15,70,70,40,100,100,100,100,70,100,70,1,3,1,3,2,1,70,70,40,70,0,0,0,1,0,0,0,0,6,0,1,0,1,5,2,4.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,112635
401367,.688,25,4,1,100,0,3,2,1,2,1,1,4,29,1,1,100,0,100,100,0,100,50,50,50,60,70,70,1,2,1,3,1,1,100,50,60,50,0,0,1,0,0,0,0,0,0,0,0,0,1,5,2,4,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,95808
401369,.679,47,7,4,0,0,4,5,1,1,7,2,1,48,2,,0,100,15,0,86,40,100,100,100,1,18,100,1,5,1,2,1,0,100,100,0,100,1,1,1,1,1,1,1,1,6,0,0,0,1,5,1,6.2,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,40675
401372,.611,36,26,4,0,85,2,4,1,2,4,1,2,81,0,34,0,60,,0,,85,0,100,70,,70,,2,5,2,2,4,0,100,85,30,100,1,0,0,1,1,0,1,1,6,0,0,0,1,5,2,5.3,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,25561
401373,1.32,42,18,4,31,60,2,4,3,1,7,1,4,77,0,40,15,60,50,30,60,50,30,70,60,50,100,15,2,4,2,2,2,0,30,15,30,50,1,0,0,1,0,1,0,0,6,0,1,0,1,4,1,4.5,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,50334
401377,.495,34,10,1,60,16,2,3,1,2,1,1,4,47,0,2,68,2,70,70,10,70,79,60,67,70,97,75,1,1,1,1,1,1,70,45,70,70,0,0,0,1,0,0,0,0,4,0,0,0,1,5,1,9.2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,244454
